product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date
36,1133,2017-03-29,0.0,Approved,Solex,Standard,low,medium,945.04,507.58,1995-12-19
20,3143,2017-11-02,1.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,2010-05-05
0,1892,2017-09-14,1.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,2002-03-22
11,1243,2017-04-21,1.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,2007-08-04
46,700,2017-03-10,1.0,Approved,Solex,Standard,low,medium,1289.85,74.51,2007-12-11
84,908,2017-12-26,1.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,1993-04-20
0,1875,2017-09-23,0.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,2003-08-05
94,954,2017-08-26,1.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,2016-03-29
62,1476,2017-12-06,1.0,Approved,Solex,Standard,medium,medium,478.16,298.72,2010-08-20
40,3095,2017-09-14,1.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,2015-06-17
89,3424,2017-01-23,1.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,2003-09-10
93,1775,2017-11-08,1.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,2000-11-03
40,1864,2017-06-10,0.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,2006-02-02
36,2137,2017-03-13,0.0,Approved,Solex,Standard,low,medium,945.04,507.58,1995-12-19
0,950,2017-07-14,1.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,1999-07-26
51,3166,2017-01-10,0.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,2012-04-10
0,2687,2017-12-13,1.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,1991-11-10
46,1626,2017-04-19,1.0,Approved,Solex,Standard,low,medium,1289.85,74.51,2007-12-11
53,244,2017-01-10,1.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,1997-02-09
5,3396,2017-10-20,0.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,2016-07-09
69,2215,2017-07-16,0.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,2000-05-22
80,304,2017-03-07,0.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,1998-12-16
96,1537,2017-02-19,1.0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,2002-10-10
59,906,2017-05-01,1.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,2013-06-09
66,3422,2017-05-24,0.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,2010-11-05
43,426,2017-02-09,1.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,1999-12-04
5,2640,2017-08-14,1.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,2011-08-29
32,1608,2017-12-18,0.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,2003-03-18
62,1511,2017-12-14,0.0,Approved,Solex,Standard,medium,medium,478.16,298.72,1993-06-23
63,403,2017-08-17,0.0,Approved,Solex,Standard,medium,medium,1483.2,99.59,2012-05-18
61,1978,2017-07-31,1.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,2015-06-17
80,470,2017-05-23,0.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,1997-01-25
77,2976,2017-11-03,0.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,2011-01-10
54,2489,2017-08-16,1.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,2009-04-12
29,2472,2017-03-06,0.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,2000-11-03
2,2382,2017-10-11,1.0,Approved,Solex,Standard,medium,medium,71.49,53.62,2003-02-07
91,3189,2017-06-19,1.0,Approved,Solex,Standard,medium,medium,100.35,75.26,1999-07-26
24,3115,2017-06-18,0.0,Approved,Solex,Road,medium,large,1777.8,820.78,2011-05-07
95,910,2017-01-22,1.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,2003-09-10
3,2879,2017-12-16,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2003-02-07
79,1168,2017-01-18,1.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,2003-09-09
96,2659,2017-03-28,0.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,1994-08-10
80,3006,2017-11-30,1.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,2004-08-07
37,516,2017-08-15,0.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,1999-07-20
99,475,2017-12-06,1.0,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,1994-08-10
15,234,2017-09-20,0.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,2009-04-12
13,674,2017-07-16,0.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,2016-07-09
36,330,2017-08-07,0.0,Approved,Solex,Standard,low,medium,1289.85,74.51,2011-08-29
65,2881,2017-05-20,0.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,2005-10-22
44,2937,2017-01-31,1.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,2011-05-09
38,2548,2017-11-02,0.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,2011-03-16
85,2661,2017-12-22,1.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,2014-10-10
21,2599,2017-08-25,1.0,Approved,Solex,Standard,medium,large,1071.23,380.74,1996-04-05
89,2320,2017-06-10,0.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,1993-04-20
62,1752,2017-08-25,1.0,Approved,Solex,Standard,medium,medium,478.16,298.72,1993-06-23
10,2142,2017-06-15,1.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,2014-03-03
97,976,2017-02-04,0.0,Approved,Solex,Standard,medium,large,202.62,151.96,2016-03-29
82,698,2017-10-15,0.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,2004-07-25
57,43,2017-08-02,0.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,1991-01-21
88,2106,2017-01-26,1.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,2011-03-16
98,179,2017-01-13,1.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,2011-08-24
55,607,2017-03-12,0.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,2003-07-21
0,1898,2017-11-05,1.0,Approved,,,,,1294.37,,
91,2210,2017-08-04,1.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,2014-10-10
15,2672,2017-05-07,0.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,2005-12-07
48,381,2017-09-05,0.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,2014-07-28
100,1417,2017-02-10,0.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,2009-03-08
17,414,2017-06-23,0.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,1993-04-20
3,2108,2017-02-24,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2007-08-04
69,464,2017-04-05,1.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,2011-01-10
50,2884,2017-11-23,0.0,Cancelled,WeareA2B,Standard,medium,small,175.89,131.92,2003-02-16
5,243,2017-03-15,1.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,2004-09-28
0,2266,2017-04-13,0.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,2015-06-17
83,2788,2017-11-16,1.0,Approved,Solex,Touring,medium,large,2083.94,675.03,2013-09-16
98,2653,2017-12-27,1.0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,2004-01-16
80,1117,2017-03-09,1.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,1997-01-25
10,1168,2017-11-01,0.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,2014-03-03
56,1528,2017-03-19,1.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,1993-10-02
43,1152,2017-12-06,0.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,1999-12-04
51,1890,2017-11-16,0.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,2012-04-10
34,1570,2017-02-12,0.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,2003-03-18
74,538,2017-05-23,0.0,Cancelled,WeareA2B,Standard,medium,medium,1228.07,400.91,1997-01-25
0,72,2017-07-11,0.0,Approved,,,,,311.57,,
55,1459,2017-09-23,0.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,2003-07-21
4,424,2017-07-09,1.0,Approved,Solex,Standard,medium,medium,1483.2,99.59,1998-12-17
0,172,2017-08-08,1.0,Approved,,,,,899.92,,
5,2412,2017-03-28,0.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,2011-08-29
83,3074,2017-06-12,0.0,Approved,Solex,Touring,medium,large,2083.94,675.03,2004-12-18
2,3111,2017-08-30,1.0,Approved,Solex,Standard,medium,medium,71.49,53.62,2005-08-09
0,2023,2017-09-22,0.0,Approved,Solex,Standard,medium,large,202.62,151.96,2016-03-29
85,1757,2017-05-15,0.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,2000-05-22
87,1688,2017-05-20,1.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,1997-08-25
35,2161,2017-11-08,1.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,1994-07-12
4,654,2017-02-18,0.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,2005-08-09
41,487,2017-01-13,1.0,Approved,Solex,Road,medium,medium,416.98,312.74,1997-05-10
67,3222,2017-12-15,1.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,2005-10-22
25,73,2017-01-31,0.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,1992-10-11
2,2192,2017-11-04,1.0,Approved,Solex,Standard,medium,medium,71.49,53.62,2012-12-02
92,932,2017-01-23,0.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,2003-01-05
31,1762,2017-01-29,0.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,1995-12-19
30,1929,2017-07-09,0.0,Approved,Solex,Standard,high,medium,748.17,448.9,1991-11-10
69,3093,2017-02-26,0.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,2013-09-16
23,2496,2017-04-21,1.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,1993-10-02
52,2906,2017-03-03,0.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,2011-08-24
33,2934,2017-10-30,0.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,2007-12-11
93,1820,2017-10-08,1.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,2000-11-03
78,299,2017-07-26,0.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,2015-08-10
35,1316,2017-07-27,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2012-09-15
84,3223,2017-11-23,1.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,2004-08-07
46,1494,2017-10-08,1.0,Approved,Solex,Standard,low,medium,1289.85,74.51,2012-04-10
28,2232,2017-11-01,0.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,2002-03-22
0,368,2017-08-02,1.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,2015-04-11
95,971,2017-01-23,1.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,1997-01-25
19,3116,2017-03-10,1.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,2009-03-08
89,1539,2017-10-26,1.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,2000-11-03
37,2442,2017-09-08,1.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,2010-06-07
50,1365,2017-01-21,0.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,2003-02-16
57,3351,2017-04-18,1.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,1991-01-21
54,1147,2017-01-12,1.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,1992-10-02
51,198,2017-08-26,0.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,2012-04-10
9,217,2017-06-17,1.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,1991-08-05
57,1475,2017-01-06,0.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,1993-10-02
78,3130,2017-07-07,0.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,2004-07-25
99,2824,2017-08-30,0.0,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,1994-08-10
23,1301,2017-02-16,1.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,1993-10-02
64,3475,2017-03-17,0.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,2012-05-18
43,936,2017-11-28,1.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,2003-09-09
83,3411,2017-11-30,1.0,Approved,Solex,Touring,medium,large,2083.94,675.03,2013-09-16
67,1482,2017-08-16,1.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,2005-10-22
60,2885,2017-04-08,1.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,2012-05-18
53,76,2017-03-21,0.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,2009-03-08
61,2935,2017-01-12,0.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,2015-06-17
0,1696,2017-03-25,1.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,2015-04-11
29,850,2017-05-30,0.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,2016-11-22
0,1833,2017-05-10,0.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,2016-03-29
39,1180,2017-11-01,0.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,2010-06-07
18,2610,2017-09-09,1.0,Approved,Solex,Standard,medium,medium,575.27,431.45,2013-03-12
100,1670,2017-10-31,1.0,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,1991-05-06
48,557,2017-02-08,1.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,2012-06-04
89,2080,2017-02-02,1.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,2010-06-07
50,642,2017-01-14,1.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,2003-02-16
20,1106,2017-03-14,1.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,2010-05-05
92,350,2017-05-27,1.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,2002-10-10
41,1802,2017-06-23,0.0,Approved,Solex,Road,medium,medium,416.98,312.74,1997-05-10
77,1003,2017-06-29,1.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,2011-05-09
30,3237,2017-01-03,0.0,Approved,Solex,Standard,high,medium,748.17,448.9,2015-04-11
33,115,2017-12-15,0.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,1992-10-11
55,325,2017-07-08,0.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,1993-06-23
2,2638,2017-08-10,0.0,Approved,Solex,Standard,medium,medium,71.49,53.62,2011-08-29
3,244,2017-01-19,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2012-09-15
52,634,2017-06-13,0.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,2001-11-25
3,1095,2017-12-02,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2012-04-10
19,3447,2017-06-26,1.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,2011-08-29
49,1613,2017-06-05,1.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,2012-06-04
85,745,2017-12-19,1.0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,2003-01-05
38,1808,2017-04-06,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2008-03-19
69,50,2017-04-03,1.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,1995-10-24
88,1395,2017-02-25,0.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,1993-10-02
100,2174,2017-03-02,0.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,2003-08-05
78,2552,2017-01-01,0.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,2013-09-16
38,2569,2017-07-15,1.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,2011-03-16
72,752,2017-03-02,1.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,2015-10-18
25,159,2017-03-05,1.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,2016-02-04
46,513,2017-04-22,0.0,Approved,Solex,Standard,low,medium,1289.85,74.51,2007-12-11
33,2983,2017-01-03,1.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,2012-04-10
48,1484,2017-02-25,1.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,2014-07-28
48,519,2017-09-16,1.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,2003-07-21
7,599,2017-08-26,1.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,2005-12-07
86,2564,2017-11-13,0.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,2004-08-07
0,1760,2017-03-16,1.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,2004-12-18
22,2611,2017-07-30,1.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,1993-07-15
36,3499,2017-04-25,0.0,Approved,Solex,Standard,low,medium,945.04,507.58,2006-02-02
45,1611,2017-03-21,0.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,2004-09-28
29,2219,2017-02-22,1.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,1991-05-06
17,718,2017-09-20,1.0,Approved,Solex,Standard,high,medium,1024.66,614.8,2016-02-04
100,1751,2017-04-13,1.0,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,1991-05-06
0,842,2017-11-05,1.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,2009-03-08
97,211,2017-01-17,0.0,Approved,Solex,Standard,medium,large,202.62,151.96,1991-05-06
95,4,2017-04-03,0.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,2003-09-10
32,116,2017-07-02,1.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,2002-03-22
4,3253,2017-12-25,0.0,Approved,Solex,Standard,medium,medium,1483.2,99.59,2012-05-18
57,1182,2017-10-20,1.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,1993-07-20
14,683,2017-01-21,0.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,1993-07-15
25,1769,2017-11-24,0.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,2002-03-22
33,1891,2017-06-27,1.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,2006-10-01
74,1613,2017-09-19,0.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,2000-05-22
61,70,2017-12-10,1.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,2015-06-17
36,1861,2017-01-28,0.0,Approved,Solex,Standard,low,medium,945.04,507.58,2008-03-19
11,2018,2017-04-28,1.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,2007-08-04
45,805,2017-07-20,1.0,Approved,Solex,Standard,medium,medium,441.49,84.99,1993-04-12
12,151,2017-12-30,0.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,2010-11-05
99,3300,2017-12-15,0.0,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,1994-08-10
65,1947,2017-04-22,0.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,2015-05-21
83,712,2017-09-18,0.0,Approved,Solex,Touring,medium,large,2083.94,675.03,2013-09-16
0,1221,2017-02-01,0.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,1992-10-11
7,1602,2017-05-20,0.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,2004-09-28
69,1461,2017-03-16,0.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,2006-05-22
60,3266,2017-08-10,0.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,2012-05-18
0,2968,2017-02-06,1.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,2006-11-10
0,870,2017-10-30,0.0,Approved,,,,,162.87,,
36,1987,2017-02-21,0.0,Approved,Solex,Standard,low,medium,945.04,507.58,1995-12-19
72,1467,2017-11-28,1.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,2006-05-22
23,2165,2017-10-26,0.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,1993-10-02
96,2444,2017-11-16,0.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,2013-06-09
84,3251,2017-06-26,0.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,2006-05-22
28,256,2017-10-16,1.0,Approved,Solex,Road,medium,small,1703.52,1516.13,2007-08-04
51,2967,2017-02-04,1.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,2001-11-25
87,2492,2017-11-21,0.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,2010-08-20
9,2088,2017-04-07,0.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,2003-08-05
0,2422,2017-06-22,0.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,2012-06-04
61,2910,2017-05-12,0.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,1992-10-02
73,3173,2017-11-15,0.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,1991-07-10
41,171,2017-03-24,1.0,Approved,Solex,Road,medium,medium,416.98,312.74,1993-07-15
61,700,2017-04-27,0.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,2015-06-17
33,1683,2017-05-24,1.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,2006-02-02
70,3329,2017-12-12,1.0,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,1991-05-06
9,2519,2017-07-09,1.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,2016-07-09
48,2653,2017-06-12,1.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,2014-07-28
52,2193,2017-10-08,1.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,1991-01-21
45,308,2017-12-01,1.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,2004-09-28
65,1435,2017-05-15,0.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,1992-10-02
85,2805,2017-01-01,1.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,2000-05-22
44,3194,2017-08-25,1.0,Cancelled,WeareA2B,Standard,medium,medium,1769.64,108.76,2011-05-09
32,1324,2017-04-07,0.0,Cancelled,Giant Bicycles,Standard,medium,medium,642.7,211.37,2002-03-22
31,1035,2017-12-17,1.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,2002-03-22
50,1130,2017-09-04,0.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,2003-02-16
46,3403,2017-02-01,0.0,Approved,Solex,Standard,low,medium,1289.85,74.51,2006-10-01
59,2081,2017-03-06,1.0,Approved,Solex,Standard,medium,large,1061.56,733.58,1993-07-20
1,2568,2017-03-04,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2016-11-14
88,216,2017-12-14,1.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,1994-09-09
12,3295,2017-03-31,1.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,2004-07-25
45,1277,2017-03-11,0.0,Approved,Solex,Standard,medium,medium,441.49,84.99,2001-11-25
23,2742,2017-09-26,0.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,2000-11-03
83,941,2017-06-29,0.0,Approved,Solex,Touring,medium,large,2083.94,675.03,1991-08-05
17,3267,2017-10-03,1.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,2003-09-10
14,3286,2017-08-19,1.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,2003-08-05
25,2813,2017-01-30,0.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,1992-10-11
95,343,2017-04-08,1.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,2003-09-10
20,1015,2017-04-24,0.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,2010-05-05
43,1030,2017-05-30,0.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,1999-12-04
12,1777,2017-08-22,0.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,2004-08-17
93,87,2017-04-07,0.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,2000-11-03
47,1819,2017-01-15,0.0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,2001-11-25
48,2528,2017-10-15,1.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,2014-07-28
38,196,2017-03-31,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2012-09-15
52,2195,2017-06-25,0.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,1991-01-21
81,583,2017-10-12,1.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,1991-07-10
57,1452,2017-07-21,1.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,1991-01-21
42,2992,2017-02-25,1.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,2003-02-16
31,908,2017-10-02,1.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,2002-03-22
80,1059,2017-08-04,1.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,2012-05-18
49,2962,2017-10-14,0.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,1997-10-04
0,2306,2017-12-24,1.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,2004-01-16
0,2281,2017-04-27,1.0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,2004-01-16
6,565,2017-09-17,0.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,2007-08-04
97,3346,2017-05-07,0.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,1991-11-07
30,2508,2017-06-08,1.0,Approved,Solex,Standard,high,medium,748.17,448.9,2015-04-11
6,741,2017-08-04,0.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,2003-02-07
80,2513,2017-03-04,0.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,1997-01-25
47,1960,2017-10-22,1.0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,2003-02-16
10,2095,2017-02-25,0.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,2014-03-03
23,266,2017-11-28,1.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,1993-10-02
78,1317,2017-05-09,0.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,2016-03-29
8,1143,2017-01-05,0.0,Approved,Solex,Road,medium,small,1703.52,1516.13,2004-08-17
28,2152,2017-10-25,0.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,1991-11-10
75,1736,2017-06-04,1.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,2006-05-22
50,2484,2017-12-03,1.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,2012-04-10
54,960,2017-02-18,1.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,1993-07-20
81,926,2017-07-16,0.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,1991-07-10
