customer_id,recency,frequency,monetary,R_rank,F_rank,M_rank,RFM_Score,segment,Cluster
979,6,5,7486.82,10,3,8,21,Loyal Customers,2
980,178,4,5656.34,1,2,5,8,Lost Customers,1
981,26,7,9042.05,7,5,9,21,Loyal Customers,2
982,56,6,2794.7500000000005,5,4,2,11,At Risk,1
983,2,8,9637.26,10,6,9,25,Best Customers,2
984,57,8,6208.719999999999,5,6,6,17,Potential Loyalist,3
985,15,4,5554.1900000000005,9,2,5,16,Potential Loyalist,0
986,76,8,8673.32,4,6,9,19,Potential Loyalist,3
987,23,8,8979.65,8,6,9,23,Loyal Customers,2
988,113,2,769.14,2,1,1,4,Lost Customers,1
989,26,4,5497.84,7,2,5,14,At Risk,0
990,12,7,8441.6,9,5,8,22,Loyal Customers,2
991,148,6,7774.3,1,4,8,13,At Risk,3
992,204,1,1807.45,1,1,1,3,Lost Customers,1
993,1,9,8086.79,10,6,8,24,Loyal Customers,2
994,43,5,3901.01,6,3,3,12,At Risk,0
995,12,7,9379.039999999999,9,5,9,23,Loyal Customers,2
996,64,5,6754.42,4,3,7,14,At Risk,3
997,60,7,6397.73,5,5,6,16,Potential Loyalist,3
998,322,2,1565.5500000000002,1,1,1,3,Lost Customers,1
999,77,9,14166.42,4,6,10,20,Loyal Customers,3
1000,1,9,10183.7,10,6,10,26,Best Customers,2
1001,43,7,6233.51,6,5,6,17,Potential Loyalist,3
1002,156,4,5038.32,1,2,4,7,Lost Customers,1
1003,48,9,9111.19,5,6,9,20,Loyal Customers,3
1004,204,6,8437.87,1,4,8,13,At Risk,3
1005,160,5,7863.76,1,3,8,12,At Risk,3
1006,38,8,9481.25,6,6,9,21,Loyal Customers,2
1007,21,6,7998.95,8,4,8,20,Loyal Customers,2
1008,18,4,5409.6900000000005,8,2,5,15,Potential Loyalist,0
1009,55,4,5716.2,5,2,5,12,At Risk,0
1010,127,3,1501.59,2,1,1,4,Lost Customers,1
1011,243,3,3940.1800000000003,1,1,3,5,Lost Customers,1
1012,10,4,5094.62,9,2,5,16,Potential Loyalist,0
1013,96,6,7207.57,3,4,7,14,At Risk,3
1014,5,7,6269.75,10,5,6,21,Loyal Customers,2
1015,27,6,7096.79,7,4,7,18,Potential Loyalist,2
1016,67,6,5697.8,4,4,5,13,At Risk,3
1017,227,3,5234.68,1,1,5,7,Lost Customers,1
1018,27,5,6164.88,7,3,6,16,Potential Loyalist,0
1019,43,4,4653.39,6,2,4,12,At Risk,0
1020,90,4,4075.21,3,2,3,8,Lost Customers,1
1021,29,8,9624.45,7,6,9,22,Loyal Customers,2
1022,84,5,8161.4,3,3,8,14,At Risk,3
1023,126,2,1579.3899999999999,2,1,1,4,Lost Customers,1
1024,35,8,9592.029999999999,6,6,9,21,Loyal Customers,2
1025,61,8,8141.29,5,6,8,19,Potential Loyalist,3
1026,30,6,4769.8099999999995,7,4,4,15,Potential Loyalist,0
1027,25,6,6580.15,7,4,7,18,Potential Loyalist,2
1028,9,7,12001.41,9,5,10,24,Loyal Customers,2
1029,31,6,6223.08,7,4,6,17,Potential Loyalist,0
1030,40,8,10951.8,6,6,10,22,Loyal Customers,2
1031,47,2,1994.54,5,1,1,7,Lost Customers,1
1032,31,8,6902.84,7,6,7,20,Loyal Customers,2
1033,15,8,11261.67,9,6,10,25,Best Customers,2
1034,105,2,1819.46,2,1,1,4,Lost Customers,1
1035,14,3,1327.0600000000002,9,1,1,11,At Risk,0
1036,163,5,7125.26,1,3,7,11,At Risk,3
1037,74,7,6689.55,4,5,7,16,Potential Loyalist,3
1038,13,4,6144.11,9,2,6,17,Potential Loyalist,0
1039,53,7,9522.77,5,5,9,19,Potential Loyalist,3
1040,162,4,4072.65,1,2,3,6,Lost Customers,1
1041,21,4,4271.03,8,2,3,13,At Risk,0
1042,36,3,4585.77,6,1,4,11,At Risk,0
1043,171,7,9704.39,1,5,9,15,Potential Loyalist,3
1044,113,5,4616.29,2,3,4,9,Lost Customers,1
1045,114,3,4405.6,2,1,3,6,Lost Customers,1
1046,53,5,3846.1,5,3,3,11,At Risk,1
1047,58,7,5171.35,5,5,5,15,Potential Loyalist,3
1048,134,6,4864.99,2,4,4,10,At Risk,1
1049,33,10,11130.050000000001,7,7,10,24,Loyal Customers,2
1050,27,6,4722.12,7,4,4,15,Potential Loyalist,0
1051,180,5,4878.8099999999995,1,3,4,8,Lost Customers,1
1052,1,6,8478.41,10,4,8,22,Loyal Customers,2
1053,140,3,3482.79,2,1,2,5,Lost Customers,1
1054,6,8,8433.75,10,6,8,24,Loyal Customers,2
1055,207,2,924.06,1,1,1,3,Lost Customers,1
1056,25,7,7920.27,7,5,8,20,Loyal Customers,2
1057,113,3,4028.4700000000003,2,1,3,6,Lost Customers,1
1058,117,3,2308.7200000000003,2,1,1,4,Lost Customers,1
1059,23,2,2449.81,8,1,1,10,At Risk,0
1060,188,6,9606.77,1,4,9,14,At Risk,3
1061,25,6,4056.76,7,4,3,14,At Risk,0
1062,3,6,7619.47,10,4,8,22,Loyal Customers,2
1063,47,6,5833.22,5,4,6,15,Potential Loyalist,3
1064,140,3,5404.67,2,1,5,8,Lost Customers,1
1065,80,6,4709.66,3,4,4,11,At Risk,1
1066,167,3,2637.5299999999997,1,1,2,4,Lost Customers,1
1067,233,2,1854.93,1,1,1,3,Lost Customers,1
1068,5,14,14254.55,10,7,10,27,Best Customers,2
1069,205,5,6910.5,1,3,7,11,At Risk,3
1070,1,4,5754.66,10,2,5,17,Potential Loyalist,0
1071,40,6,7958.68,6,4,8,18,Potential Loyalist,3
1072,47,3,3697.58,5,1,3,9,Lost Customers,1
1073,18,6,6454.889999999999,8,4,6,18,Potential Loyalist,0
1074,17,8,9370.01,8,6,9,23,Loyal Customers,2
1075,68,6,6597.82,4,4,7,15,Potential Loyalist,3
1076,10,12,14390.1,9,7,10,26,Best Customers,2
1077,6,6,6570.4400000000005,10,4,7,21,Loyal Customers,2
1078,19,5,3640.2200000000003,8,3,3,14,At Risk,0
1079,18,4,3829.1099999999997,8,2,3,13,At Risk,0
1080,48,3,3133.43,5,1,2,8,Lost Customers,1
1081,12,5,6119.719999999999,9,3,6,18,Potential Loyalist,0
1082,48,5,4492.05,5,3,4,12,At Risk,0
1083,267,2,2418.19,1,1,1,3,Lost Customers,1
1084,5,10,11206.14,10,7,10,27,Best Customers,2
1085,65,4,2487.7000000000003,4,2,1,7,Lost Customers,1
1086,14,9,8640.220000000001,9,6,9,24,Loyal Customers,2
1087,15,3,3535.79,9,1,2,12,At Risk,0
1088,14,6,6230.39,9,4,6,19,Potential Loyalist,0
1089,152,7,6202.85,1,5,6,12,At Risk,3
1090,72,7,5882.43,4,5,6,15,Potential Loyalist,3
1091,5,10,10147.25,10,7,10,27,Best Customers,2
1092,203,5,4893.719999999999,1,3,4,8,Lost Customers,1
1093,100,9,12492.4,3,6,10,19,Potential Loyalist,3
1094,44,7,7255.12,6,5,7,18,Potential Loyalist,3
1095,15,4,6916.039999999999,9,2,7,18,Potential Loyalist,0
1096,56,5,3865.37,5,3,3,11,At Risk,1
1097,189,3,2378.5099999999998,1,1,1,3,Lost Customers,1
1098,9,8,7594.29,9,6,8,23,Loyal Customers,2
1099,111,2,1248.96,2,1,1,4,Lost Customers,1
1100,46,3,2767.35,6,1,2,9,Lost Customers,0
1101,114,5,6377.620000000001,2,3,6,11,At Risk,3
1102,22,8,8832.98,8,6,9,23,Loyal Customers,2
1103,33,12,15447.92,7,7,10,24,Loyal Customers,2
1104,12,7,6458.3,9,5,6,20,Loyal Customers,2
1105,17,2,3965.4399999999996,8,1,3,12,At Risk,0
1106,25,9,11078.470000000001,7,6,10,23,Loyal Customers,2
1107,49,5,3752.08,5,3,3,11,At Risk,1
1108,13,4,1790.0,9,2,1,12,At Risk,0
1109,209,3,2411.02,1,1,1,3,Lost Customers,1
1110,18,6,7310.36,8,4,7,19,Potential Loyalist,2
1111,21,7,6922.7,8,5,7,20,Loyal Customers,2
1112,109,3,3589.44,2,1,2,5,Lost Customers,1
1113,27,9,10999.37,7,6,10,23,Loyal Customers,2
1114,65,4,4156.4,4,2,3,9,Lost Customers,1
1115,3,9,9270.03,10,6,9,25,Best Customers,2
1116,8,3,4932.34,10,1,4,15,Potential Loyalist,0
1117,137,9,7547.219999999999,2,6,8,16,Potential Loyalist,3
1118,39,4,3365.19,6,2,2,10,At Risk,0
1119,99,6,10841.93,3,4,10,17,Potential Loyalist,3
1120,2,5,3916.82,10,3,3,16,Potential Loyalist,0
1121,8,2,2973.36,10,1,2,13,At Risk,0
1122,27,5,4714.81,7,3,4,14,At Risk,0
1123,11,5,6742.5,9,3,7,19,Potential Loyalist,2
1124,45,3,3731.08,6,1,3,10,At Risk,0
1125,30,5,3793.5699999999997,7,3,3,13,At Risk,0
1126,20,4,4725.4400000000005,8,2,4,14,At Risk,0
1127,137,4,5261.43,2,2,5,9,Lost Customers,1
1128,27,5,5855.4400000000005,7,3,6,16,Potential Loyalist,0
1129,27,13,18349.27,7,7,10,24,Loyal Customers,2
1130,118,5,6301.28,2,3,6,11,At Risk,3
1131,54,7,9150.94,5,5,9,19,Potential Loyalist,3
1132,45,8,9603.1,6,6,9,21,Loyal Customers,2
1133,76,5,7124.59,4,3,7,14,At Risk,3
1134,4,6,6297.860000000001,10,4,6,20,Loyal Customers,0
1135,165,3,3530.65,1,1,2,4,Lost Customers,1
1136,36,5,5369.95,6,3,5,14,At Risk,0
1137,6,9,8092.31,10,6,8,24,Loyal Customers,2
1138,125,6,7506.16,2,4,8,14,At Risk,3
1139,70,4,3684.36,4,2,3,9,Lost Customers,1
1140,7,11,12657.130000000001,10,7,10,27,Best Customers,2
1141,134,5,4507.79,2,3,4,9,Lost Customers,1
1142,39,4,4828.39,6,2,4,12,At Risk,0
1143,5,5,7112.88,10,3,7,20,Loyal Customers,2
1144,18,7,9425.65,8,5,9,22,Loyal Customers,2
1145,14,2,2382.7200000000003,9,1,1,11,At Risk,0
1146,74,2,2213.67,4,1,1,6,Lost Customers,1
1147,166,6,8766.869999999999,1,4,9,14,At Risk,3
1148,9,3,3426.09,9,1,2,12,At Risk,0
1149,189,4,5793.360000000001,1,2,5,8,Lost Customers,1
1150,104,5,8439.82,2,3,8,13,At Risk,3
1151,76,5,5819.58,4,3,5,12,At Risk,3
1152,25,8,9434.77,7,6,9,22,Loyal Customers,2
1153,18,5,3306.2400000000002,8,3,2,13,At Risk,0
1154,132,6,3442.7799999999997,2,4,2,8,Lost Customers,1
1155,30,7,5342.13,7,5,5,17,Potential Loyalist,0
1156,41,4,5965.4400000000005,6,2,6,14,At Risk,0
1157,86,7,7726.53,3,5,8,16,Potential Loyalist,3
1158,3,6,7962.85,10,4,8,22,Loyal Customers,2
1159,7,4,5803.34,10,2,5,17,Potential Loyalist,0
1160,164,3,3192.0099999999998,1,1,2,4,Lost Customers,1
1161,13,4,4151.98,9,2,3,14,At Risk,0
1162,137,4,5369.27,2,2,5,9,Lost Customers,1
1163,49,5,2853.67,5,3,2,10,At Risk,1
1164,154,3,2164.22,1,1,1,3,Lost Customers,1
1165,11,9,6796.88,9,6,7,22,Loyal Customers,2
1166,15,6,7638.8,9,4,8,21,Loyal Customers,2
1167,11,4,4106.64,9,2,3,14,At Risk,0
1168,60,7,10263.16,5,5,10,20,Loyal Customers,3
1169,63,7,7605.57,4,5,8,17,Potential Loyalist,3
1170,87,5,6345.1,3,3,6,12,At Risk,3
1171,35,9,9811.45,6,6,9,21,Loyal Customers,2
1172,45,5,6054.04,6,3,6,15,Potential Loyalist,0
1173,109,3,2042.9699999999998,2,1,1,4,Lost Customers,1
1174,9,3,3466.9300000000003,9,1,2,12,At Risk,0
1175,219,2,2449.24,1,1,1,3,Lost Customers,1
1176,78,4,3909.54,4,2,3,9,Lost Customers,1
1177,88,8,8367.47,3,6,8,17,Potential Loyalist,3
1178,45,8,10226.15,6,6,10,22,Loyal Customers,2
1179,8,4,6441.950000000001,10,2,6,18,Potential Loyalist,0
1180,60,4,3870.83,5,2,3,10,At Risk,1
1181,45,10,9928.33,6,7,9,22,Loyal Customers,2
1182,6,6,6422.9400000000005,10,4,6,20,Loyal Customers,0
1183,154,5,7060.07,1,3,7,11,At Risk,3
1184,6,6,7155.030000000001,10,4,7,21,Loyal Customers,2
1185,10,3,1957.15,9,1,1,11,At Risk,0
1186,38,4,3285.92,6,2,2,10,At Risk,0
1187,59,3,1634.25,5,1,1,7,Lost Customers,1
1188,19,2,3043.9,8,1,2,11,At Risk,0
1189,48,4,2894.1,5,2,2,9,Lost Customers,1
1190,7,6,4050.13,10,4,3,17,Potential Loyalist,0
1191,44,8,6925.33,6,6,7,19,Potential Loyalist,2
1192,80,5,4306.09,3,3,3,9,Lost Customers,1
1193,37,4,4694.62,6,2,4,12,At Risk,0
1194,29,8,7829.33,7,6,8,21,Loyal Customers,2
1195,20,5,5178.38,8,3,5,16,Potential Loyalist,0
1196,19,6,5307.82,8,4,5,17,Potential Loyalist,0
1197,8,4,4455.89,10,2,4,16,Potential Loyalist,0
1198,69,6,6397.58,4,4,6,14,At Risk,3
1199,44,8,6090.45,6,6,6,18,Potential Loyalist,3
1200,80,8,5923.110000000001,3,6,6,15,Potential Loyalist,3
1201,83,3,2329.42,3,1,1,5,Lost Customers,1
1202,86,2,3753.17,3,1,3,7,Lost Customers,1
1203,8,1,1036.59,10,1,1,12,At Risk,0
1204,201,1,235.63,1,1,1,3,Lost Customers,1
1205,69,6,7526.59,4,4,8,16,Potential Loyalist,3
1206,84,2,3229.76,3,1,2,6,Lost Customers,1
1207,14,6,4027.6,9,4,3,16,Potential Loyalist,0
1208,78,5,6789.07,4,3,7,14,At Risk,3
1209,132,2,2368.55,2,1,1,4,Lost Customers,1
1210,18,8,9667.75,8,6,9,23,Loyal Customers,2
1211,235,4,2677.25,1,2,2,5,Lost Customers,1
1212,72,3,3843.34,4,1,3,8,Lost Customers,1
1213,70,7,8448.45,4,5,8,17,Potential Loyalist,3
1214,24,4,4251.7,8,2,3,13,At Risk,0
1215,78,8,7611.6,4,6,8,18,Potential Loyalist,3
1216,8,3,3294.19,10,1,2,13,At Risk,0
1217,11,7,8001.530000000001,9,5,8,22,Loyal Customers,2
1218,51,6,8266.59,5,4,8,17,Potential Loyalist,3
1219,5,3,3070.27,10,1,2,13,At Risk,0
1220,67,5,5406.34,4,3,5,12,At Risk,3
1221,10,7,5309.76,9,5,5,19,Potential Loyalist,0
1222,52,3,2947.03,5,1,2,8,Lost Customers,1
1223,35,7,3920.52,6,5,3,14,At Risk,0
1224,48,7,8166.93,5,5,8,18,Potential Loyalist,3
1225,59,4,5271.6,5,2,5,12,At Risk,0
1226,25,5,5188.65,7,3,5,15,Potential Loyalist,0
1227,62,12,9340.67,4,7,9,20,Loyal Customers,3
1228,133,4,3561.17,2,2,2,6,Lost Customers,1
1229,20,9,6854.87,8,6,7,21,Loyal Customers,2
1230,77,2,1824.33,4,1,1,6,Lost Customers,1
1231,176,2,2000.5500000000002,1,1,1,3,Lost Customers,1
1232,5,9,10746.19,10,6,10,26,Best Customers,2
1233,15,9,11281.31,9,6,10,25,Best Customers,2
1234,86,7,6365.5599999999995,3,5,6,14,At Risk,3
1235,82,2,3981.8599999999997,3,1,3,7,Lost Customers,1
1236,42,4,4306.97,6,2,3,11,At Risk,0
1237,24,10,12299.65,8,7,10,25,Best Customers,2
1238,102,4,1827.7399999999998,3,2,1,6,Lost Customers,1
1239,39,7,4496.44,6,5,4,15,Potential Loyalist,0
1240,6,4,4634.82,10,2,4,16,Potential Loyalist,0
1241,76,7,7065.74,4,5,7,16,Potential Loyalist,3
1242,18,2,2610.13,8,1,2,11,At Risk,0
1243,200,9,10166.91,1,6,10,17,Potential Loyalist,3
1244,20,5,4737.43,8,3,4,15,Potential Loyalist,0
1245,72,7,5886.29,4,5,6,15,Potential Loyalist,3
1246,115,2,2963.46,2,1,2,5,Lost Customers,1
1247,91,4,5835.85,3,2,6,11,At Risk,3
1248,68,1,1661.92,4,1,1,6,Lost Customers,1
1249,107,5,6448.09,2,3,6,11,At Risk,3
1250,36,10,9534.19,6,7,9,22,Loyal Customers,2
1251,62,4,2360.34,4,2,1,7,Lost Customers,1
1252,10,7,9665.09,9,5,9,23,Loyal Customers,2
1253,5,4,3836.34,10,2,3,15,Potential Loyalist,0
1254,38,7,6791.62,6,5,7,18,Potential Loyalist,3
1255,79,3,1726.6999999999998,3,1,1,5,Lost Customers,1
1256,82,6,6083.15,3,4,6,13,At Risk,3
1257,257,3,2708.91,1,1,2,4,Lost Customers,1
1258,53,8,8945.56,5,6,9,20,Loyal Customers,3
1259,42,7,8470.17,6,5,8,19,Potential Loyalist,2
1260,67,5,3845.9700000000003,4,3,3,10,At Risk,1
1261,49,6,4878.62,5,4,4,13,At Risk,0
1262,44,3,4584.04,6,1,4,11,At Risk,0
1263,43,6,5354.29,6,4,5,15,Potential Loyalist,0
1264,3,4,6000.92,10,2,6,18,Potential Loyalist,0
1265,8,4,4449.86,10,2,4,16,Potential Loyalist,0
1266,258,2,4182.94,1,1,3,5,Lost Customers,1
1267,142,4,6352.41,2,2,6,10,At Risk,3
1268,68,3,3021.9300000000003,4,1,2,7,Lost Customers,1
1269,212,3,2962.88,1,1,2,4,Lost Customers,1
1270,206,4,3962.16,1,2,3,6,Lost Customers,1
1271,188,2,3387.5299999999997,1,1,2,4,Lost Customers,1
1272,25,9,11128.6,7,6,10,23,Loyal Customers,2
1273,24,3,3050.3100000000004,8,1,2,11,At Risk,0
1274,15,9,6912.77,9,6,7,22,Loyal Customers,2
1275,150,6,5698.139999999999,1,4,5,10,At Risk,3
1276,101,2,2585.3,3,1,1,5,Lost Customers,1
1277,56,3,2701.3900000000003,5,1,2,8,Lost Customers,1
1278,65,4,6559.17,4,2,7,13,At Risk,3
1279,53,6,6106.63,5,4,6,15,Potential Loyalist,3
1280,107,4,4802.049999999999,2,2,4,8,Lost Customers,1
1281,88,3,3403.18,3,1,2,6,Lost Customers,1
1282,39,8,10069.949999999999,6,6,10,22,Loyal Customers,2
1283,94,2,2964.4,3,1,2,6,Lost Customers,1
1284,79,3,418.80999999999995,3,1,1,5,Lost Customers,1
1285,119,7,10581.32,2,5,10,17,Potential Loyalist,3
1286,52,7,6400.92,5,5,6,16,Potential Loyalist,3
1287,68,7,9575.2,4,5,9,18,Potential Loyalist,3
1288,23,4,5733.47,8,2,5,15,Potential Loyalist,0
1289,12,6,5578.72,9,4,5,18,Potential Loyalist,0
1290,45,9,11890.97,6,6,10,22,Loyal Customers,2
1291,17,7,8651.92,8,5,9,22,Loyal Customers,2
1292,32,5,6404.32,7,3,6,16,Potential Loyalist,0
1293,240,5,5896.44,1,3,6,10,At Risk,3
1294,177,3,1722.97,1,1,1,3,Lost Customers,1
1295,30,6,5147.23,7,4,5,16,Potential Loyalist,0
1296,131,4,5977.84,2,2,6,10,At Risk,3
1297,3,6,6037.48,10,4,6,20,Loyal Customers,0
1298,142,5,7471.98,2,3,8,13,At Risk,3
1299,7,7,9845.31,10,5,9,24,Loyal Customers,2
1300,21,6,9217.35,8,4,9,21,Loyal Customers,2
1301,13,8,5396.44,9,6,5,20,Loyal Customers,2
1302,30,13,17035.83,7,7,10,24,Loyal Customers,2
1303,11,6,7278.72,9,4,7,20,Loyal Customers,2
1304,4,6,4316.4400000000005,10,4,3,17,Potential Loyalist,0
1305,143,5,4862.79,2,3,4,9,Lost Customers,1
1306,137,5,5037.3,2,3,4,9,Lost Customers,1
1307,91,9,9888.54,3,6,9,18,Potential Loyalist,3
1308,16,5,7509.25,8,3,8,19,Potential Loyalist,2
1309,83,4,3547.44,3,2,2,7,Lost Customers,1
1310,21,5,4177.02,8,3,3,14,At Risk,0
1311,48,3,4724.29,5,1,4,10,At Risk,1
1312,27,4,3066.41,7,2,2,11,At Risk,0
1313,8,7,8113.21,10,5,8,23,Loyal Customers,2
1314,28,5,5627.01,7,3,5,15,Potential Loyalist,0
1315,6,8,5675.12,10,6,5,21,Loyal Customers,2
1316,33,5,5704.709999999999,7,3,5,15,Potential Loyalist,0
1317,11,9,15370.81,9,6,10,25,Best Customers,2
1318,8,7,7834.26,10,5,8,23,Loyal Customers,2
1319,17,3,3463.61,8,1,2,11,At Risk,0
1320,95,6,4696.18,3,4,4,11,At Risk,1
1321,104,7,5511.14,2,5,5,12,At Risk,3
1322,64,4,6024.35,4,2,6,12,At Risk,3
1323,54,7,3352.15,5,5,2,12,At Risk,0
1324,75,6,6148.34,4,4,6,14,At Risk,3
1325,83,1,416.98,3,1,1,5,Lost Customers,1
1326,11,6,6384.110000000001,9,4,6,19,Potential Loyalist,0
1327,7,5,5206.27,10,3,5,18,Potential Loyalist,0
1328,1,7,10301.23,10,5,10,25,Best Customers,2
1329,5,10,13334.92,10,7,10,27,Best Customers,2
1330,76,6,8329.24,4,4,8,16,Potential Loyalist,3
1331,6,10,11641.26,10,7,10,27,Best Customers,2
1332,36,7,7755.36,6,5,8,19,Potential Loyalist,2
1333,8,3,3501.9,10,1,2,13,At Risk,0
1334,241,2,3129.3199999999997,1,1,2,4,Lost Customers,1
1335,53,7,7295.27,5,5,7,17,Potential Loyalist,3
1336,79,6,6095.66,3,4,6,13,At Risk,3
1337,84,6,6160.39,3,4,6,13,At Risk,3
1338,232,2,1671.8400000000001,1,1,1,3,Lost Customers,1
1339,103,5,6447.48,3,3,6,12,At Risk,3
1340,29,8,7371.42,7,6,7,20,Loyal Customers,2
1341,11,4,2841.1,9,2,2,13,At Risk,0
1342,4,4,4066.81,10,2,3,15,Potential Loyalist,0
1343,21,3,3737.68,8,1,3,12,At Risk,0
1344,22,3,1709.46,8,1,1,10,At Risk,0
1345,44,6,8121.72,6,4,8,18,Potential Loyalist,3
1346,16,9,10530.7,8,6,10,24,Loyal Customers,2
1347,92,6,6106.51,3,4,6,13,At Risk,3
1348,115,5,7592.16,2,3,8,13,At Risk,3
1349,44,6,4387.99,6,4,3,13,At Risk,0
1350,117,2,2243.46,2,1,1,4,Lost Customers,1
1351,18,6,8020.08,8,4,8,20,Loyal Customers,2
1352,89,3,2496.04,3,1,1,5,Lost Customers,1
1353,15,8,6708.35,9,6,7,22,Loyal Customers,2
1354,75,3,3170.25,4,1,2,7,Lost Customers,1
1355,9,5,5458.110000000001,9,3,5,17,Potential Loyalist,0
1356,23,6,6474.389999999999,8,4,6,18,Potential Loyalist,0
1357,13,9,12232.58,9,6,10,25,Best Customers,2
1358,4,8,8559.16,10,6,9,25,Best Customers,2
1359,13,2,2027.25,9,1,1,11,At Risk,0
1360,182,3,3476.3199999999997,1,1,2,4,Lost Customers,1
1361,29,6,7203.26,7,4,7,18,Potential Loyalist,2
1362,119,2,2948.34,2,1,2,5,Lost Customers,1
1363,25,7,7017.55,7,5,7,19,Potential Loyalist,2
1364,65,4,3804.88,4,2,3,9,Lost Customers,1
1365,218,4,2346.0800000000004,1,2,1,4,Lost Customers,1
1366,55,5,4035.11,5,3,3,11,At Risk,1
1367,12,7,4991.900000000001,9,5,4,18,Potential Loyalist,0
1368,49,6,6882.69,5,4,7,16,Potential Loyalist,3
1369,179,4,4920.55,1,2,4,7,Lost Customers,1
1370,27,4,3173.01,7,2,2,11,At Risk,0
1371,27,4,4146.6,7,2,3,12,At Risk,0
1372,67,6,6444.01,4,4,6,14,At Risk,3
1374,40,8,11213.68,6,6,10,22,Loyal Customers,2
1375,83,5,6008.95,3,3,6,12,At Risk,3
1376,90,6,6902.15,3,4,7,14,At Risk,3
1377,76,5,5783.17,4,3,5,12,At Risk,3
1378,13,6,8072.719999999999,9,4,8,21,Loyal Customers,2
1379,29,5,6509.42,7,3,6,16,Potential Loyalist,0
1380,199,3,4100.01,1,1,3,5,Lost Customers,1
1381,114,5,7293.99,2,3,7,12,At Risk,3
1382,123,2,2998.29,2,1,2,5,Lost Customers,1
1383,58,3,4082.21,5,1,3,9,Lost Customers,1
1384,37,6,6268.25,6,4,6,16,Potential Loyalist,3
1385,143,5,7432.72,2,3,7,12,At Risk,3
1386,107,3,3260.21,2,1,2,5,Lost Customers,1
1387,216,1,1635.3,1,1,1,3,Lost Customers,1
1388,20,6,6237.99,8,4,6,18,Potential Loyalist,0
1389,50,8,10208.73,5,6,10,21,Loyal Customers,3
1390,2,9,9070.85,10,6,9,25,Best Customers,2
1391,64,3,3611.7799999999997,4,1,2,7,Lost Customers,1
1392,108,3,4481.38,2,1,4,7,Lost Customers,1
1393,31,2,1674.72,7,1,1,9,Lost Customers,0
1394,172,4,4565.360000000001,1,2,4,7,Lost Customers,1
1395,88,2,2860.38,3,1,2,6,Lost Customers,1
1396,10,10,11434.630000000001,9,7,10,26,Best Customers,2
1397,138,6,7257.49,2,4,7,13,At Risk,3
1398,37,7,8073.77,6,5,8,19,Potential Loyalist,2
1399,17,4,6034.2,8,2,6,16,Potential Loyalist,0
1400,57,6,7408.41,5,4,7,16,Potential Loyalist,3
1401,82,4,3740.62,3,2,3,8,Lost Customers,1
1402,41,8,7968.53,6,6,8,20,Loyal Customers,2
1403,165,2,1663.42,1,1,1,3,Lost Customers,1
1404,8,10,9401.710000000001,10,7,9,26,Best Customers,2
1405,34,11,7668.83,7,7,8,22,Loyal Customers,2
1406,29,6,4605.35,7,4,4,15,Potential Loyalist,0
1407,1,9,9199.51,10,6,9,25,Best Customers,2
1408,11,3,4975.92,9,1,4,14,At Risk,0
1409,23,4,5869.55,8,2,6,16,Potential Loyalist,0
1410,61,7,10217.49,5,5,10,20,Loyal Customers,3
1411,36,6,8273.8,6,4,8,18,Potential Loyalist,3
1412,122,4,3403.46,2,2,2,6,Lost Customers,1
1413,4,6,5581.84,10,4,5,19,Potential Loyalist,0
1414,19,2,1758.44,8,1,1,10,At Risk,0
1415,58,4,4962.58,5,2,4,11,At Risk,1
1416,115,4,3443.91,2,2,2,6,Lost Customers,1
1417,57,7,9187.68,5,5,9,19,Potential Loyalist,3
1418,87,5,5545.360000000001,3,3,5,11,At Risk,3
1419,23,5,3385.2400000000002,8,3,2,13,At Risk,0
1420,39,5,4965.84,6,3,4,13,At Risk,0
1421,58,6,5452.030000000001,5,4,5,14,At Risk,3
1422,48,6,4684.3,5,4,4,13,At Risk,0
1423,25,6,7143.39,7,4,7,18,Potential Loyalist,2
1424,77,3,3560.7,4,1,2,7,Lost Customers,1
1425,1,4,4470.96,10,2,4,16,Potential Loyalist,0
1426,49,7,5955.06,5,5,6,16,Potential Loyalist,3
1427,60,5,5854.77,5,3,6,14,At Risk,3
1428,16,10,11559.73,8,7,10,25,Best Customers,2
1429,32,6,3862.72,7,4,3,14,At Risk,0
1430,109,5,4676.59,2,3,4,9,Lost Customers,1
1431,20,4,3180.44,8,2,2,12,At Risk,0
1432,34,6,5329.7300000000005,7,4,5,16,Potential Loyalist,0
1433,132,3,4030.1099999999997,2,1,3,6,Lost Customers,1
1434,125,2,2016.27,2,1,1,4,Lost Customers,1
1435,34,7,8853.71,7,5,9,21,Loyal Customers,2
1436,73,5,5911.139999999999,4,3,6,13,At Risk,3
1437,144,3,3495.9300000000003,2,1,2,5,Lost Customers,1
1438,7,10,10627.41,10,7,10,27,Best Customers,2
1439,66,3,3310.83,4,1,2,7,Lost Customers,1
1440,20,6,8415.02,8,4,8,20,Loyal Customers,2
1441,159,2,1628.66,1,1,1,3,Lost Customers,1
1442,54,2,299.37,5,1,1,7,Lost Customers,1
1443,45,10,10803.14,6,7,10,23,Loyal Customers,2
1444,39,5,2497.0699999999997,6,3,1,10,At Risk,0
1445,7,6,8482.71,10,4,8,22,Loyal Customers,2
1446,11,7,9653.68,9,5,9,23,Loyal Customers,2
1447,98,7,8905.630000000001,3,5,9,17,Potential Loyalist,3
1448,238,1,642.31,1,1,1,3,Lost Customers,1
1449,15,6,8326.130000000001,9,4,8,21,Loyal Customers,2
